---Measurement Setup-----------------------------------------------------------------
Device Type: Bode100
Serial Number: LG278C
Date: 5/18/2016
Time: 5:22 PM
Start Frequency (Hz): 10
Stop Frequency (Hz): 40000000
Number of Points: 1601
Sweep Mode: Logarithmic
Reference Resistance (Ohm): 50
Source Level (dBm): -10
Receiver Bandwidth (Hz): 300
Reference Signal: SourceVoltage
Attenuator CH1 (dB): 10
Attenuator CH2 (dB): 10
Input Impedance CH1 (Ohm): 1M
Input Impedance CH2 (Ohm): 1M
Probe CH1: 1:1
Probe CH2: 1:1
-------------------------------------------------------------------------------------
Frequency (Hz),TR1: Gain (Real),TR1: Gain (Imag),TR1: Gain (dB),TR1 (Without piezo): Gain (Real),TR1 (Without piezo): Gain (Imag),TR1 (Without piezo): Gain (dB),TR1 (With piezo): Gain (Real),TR1 (With piezo): Gain (Imag),TR1 (With piezo): Gain (dB),TR1 (1u cap): Gain (Real),TR1 (1u cap): Gain (Imag),TR1 (1u cap): Gain (dB),TR2: Gain (Real),TR2: Gain (Imag),TR2: Gain Unwrapped (Degree),TR2 (1u cap): Gain (Real),TR2 (1u cap): Gain (Imag),TR2 (1u cap): Gain Unwrapped (Degree)
7032.96362570694,0.996081344495547,-0.00580071044285476,-0.0339565916221391,0.99541823775567,-0.00189389905334472,-0.0398724088952895,0.995722943606555,-0.00395546640256593,-0.0371611805541169,0.996081344495547,-0.00580071044285476,-0.0339565916221391,0.996081344495547,-0.00580071044285476,-0.333659967977372,0.996081344495547,-0.00580071044285476,-0.333659967977372
7100.10315944762,0.99621831864144,-0.00569615493020462,-0.0327675514075886,0.995424846461871,-0.00187934135786961,-0.0398149833412759,0.995691647643125,-0.00388531472986694,-0.0374365909515545,0.99621831864144,-0.00569615493020462,-0.0327675514075886,0.99621831864144,-0.00569615493020462,-0.327600962855403,0.99621831864144,-0.00569615493020462,-0.327600962855403
7167.88363450847,0.996050816039932,-0.00577902858761501,-0.0342238956655123,0.995213831674765,-0.00213304358402757,-0.0416519837236181,0.995486320564675,-0.00406469387036551,-0.0392216641778762,0.996050816039932,-0.00577902858761501,-0.0342238956655123,0.996050816039932,-0.00577902858761501,-0.332423032160166,0.996050816039932,-0.00577902858761501,-0.332423032160166
7236.31116957624,0.995911477347489,-0.00608866725283429,-0.0354229290895587,0.995492888213626,-0.00209759193491691,-0.0392174825112867,0.995673400664412,-0.00423481212338458,-0.0375833347622214,0.995911477347489,-0.00608866725283429,-0.0354229290895587,0.995911477347489,-0.00608866725283429,-0.350282729047588,0.995911477347489,-0.00608866725283429,-0.350282729047588
7305.39194174916,0.996193519241097,-0.00588936904062121,-0.032973973841112,0.995256504334723,-0.00189898141568342,-0.0412836986543159,0.995678552943444,-0.0039738060260184,-0.0375477746399363,0.996193519241097,-0.00588936904062121,-0.032973973841112,0.996193519241097,-0.00588936904062121,-0.338721395423512,0.996193519241097,-0.00588936904062121,-0.338721395423512
7375.13218709455,0.996089415422427,-0.00599403594346946,-0.0338762348714469,0.995495190286588,-0.00208254265286692,-0.0391976722248663,0.995466872308404,-0.00428867243802713,-0.0393831547772752,0.996089415422427,-0.00599403594346946,-0.0338762348714469,0.996089415422427,-0.00599403594346946,-0.344777096532175,0.996089415422427,-0.00599403594346946,-0.344777096532175
7445.53820121178,0.99621637755408,-0.00594849148019048,-0.0327716170860952,0.995598461382759,-0.0019177716231519,-0.0382995503977615,0.995843241334506,-0.00414810147044931,-0.0361050433705762,0.99621637755408,-0.00594849148019048,-0.0327716170860952,0.99621637755408,-0.00594849148019048,-0.342113835402581,0.99621637755408,-0.00594849148019048,-0.342113835402581
7516.61633980055,0.996322701105057,-0.00602508652774402,-0.0318406651675401,0.995430676308697,-0.00193197205112952,-0.0397632343535177,0.995717128079996,-0.00404634640108687,-0.0372087245128516,0.996322701105057,-0.00602508652774402,-0.0318406651675401,0.996322701105057,-0.00602508652774402,-0.346481938834194,0.996322701105057,-0.00602508652774402,-0.346481938834194
7588.3730192347,0.996205160710047,-0.00621759070365805,-0.032855086161436,0.995446221339517,-0.00207908419249408,-0.0396250075552756,0.995615182825451,-0.00420351817331845,-0.0380923684403609,0.996205160710047,-0.00621759070365805,-0.032855086161436,0.996205160710047,-0.00621759070365805,-0.357594092657608,0.996205160710047,-0.00621759070365805,-0.357594092657608
7660.81471714133,0.996390246626858,-0.00622524751416107,-0.0312411223392457,0.995594744024437,-0.00201964799753818,-0.038330224120349,0.995572465423525,-0.00444755890779285,-0.0384557920826777,0.996390246626858,-0.00622524751416107,-0.0312411223392457,0.996390246626858,-0.00622524751416107,-0.357967944080096,0.996390246626858,-0.00622524751416107,-0.357967944080096
7733.94797298566,0.996568626063381,-0.00632146109516796,-0.0296810463381736,0.995703046518563,-0.00201862826102072,-0.0373854315474742,0.99589082064061,-0.00430074672679235,-0.0356844196446368,0.996568626063381,-0.00632146109516796,-0.0296810463381736,0.996568626063381,-0.00632146109516796,-0.363435265727986,0.996568626063381,-0.00632146109516796,-0.363435265727986
7807.77938866126,0.996555254230752,-0.00643664317503867,-0.0297911626941695,0.995449868134351,-0.00224178435026926,-0.0395901061144594,0.995738175408461,-0.00435998212532836,-0.0370135800709499,0.996555254230752,-0.00643664317503867,-0.0297911626941695,0.996555254230752,-0.00643664317503867,-0.370062129904898,0.996555254230752,-0.00643664317503867,-0.370062129904898
7882.31562908611,0.99657417608011,-0.00647120617460842,-0.0296242991351993,0.995857899811058,-0.00215453060118814,-0.0360322154234925,0.995805793020799,-0.00440852683316587,-0.0364219143140674,0.99657417608011,-0.00647120617460842,-0.0296242991351993,0.99657417608011,-0.00647120617460842,-0.372042141963984,0.99657417608011,-0.00647120617460842,-0.372042141963984
7957.56342280416,0.996543628572416,-0.00641312095815503,-0.0298938090365009,0.995609589731975,-0.00233021750059675,-0.0381947880095805,0.995740858044968,-0.00425754554167454,-0.0369940462655109,0.996543628572416,-0.00641312095815503,-0.0298938090365009,0.996543628572416,-0.00641312095815503,-0.368714104991265,0.996543628572416,-0.00641312095815503,-0.368714104991265
8033.52956259281,0.996459226443403,-0.00664601445943031,-0.0306161579365318,0.995346484285489,-0.00230920080077787,-0.0404908887485489,0.995453091971199,-0.004417715098548,-0.039498469067047,0.996459226443403,-0.00664601445943031,-0.0306161579365318,0.996459226443403,-0.00664601445943031,-0.382135989938464,0.996459226443403,-0.00664601445943031,-0.382135989938464
8110.22090607609,0.996324625153652,-0.00685653391309976,-0.0317770355647016,0.995391747975508,-0.00229197903378138,-0.0400962536594952,0.995599760081227,-0.00485562937044045,-0.038201034311306,0.996324625153652,-0.00685653391309976,-0.0317770355647016,0.996324625153652,-0.00685653391309976,-0.394293429899793,0.996324625153652,-0.00685653391309976,-0.394293429899793
8187.64437634367,0.996505641400226,-0.00672219219455624,-0.0302071440573006,0.995408853743557,-0.00229269760837454,-0.0399469746217906,0.99576505108086,-0.004444912228199,-0.036775874194383,0.996505641400226,-0.00672219219455624,-0.0302071440573006,0.996505641400226,-0.00672219219455624,-0.386497962285756,0.996505641400226,-0.00672219219455624,-0.386497962285756
8265.80696257588,0.996570449221431,-0.00669677527510261,-0.0296437920127454,0.995460982133985,-0.00233654399601418,-0.0394912295607491,0.996011107548938,-0.0048008813451279,-0.0346154652656442,0.996570449221431,-0.00669677527510261,-0.0296437920127454,0.996570449221431,-0.00669677527510261,-0.385011601197738,0.996570449221431,-0.00669677527510261,-0.385011601197738
8344.71572067458,0.996802487465767,-0.00707341895344703,-0.0275990560695415,0.995662195858201,-0.00265678175098853,-0.0377287221482641,0.996145420271573,-0.00473316361714818,-0.0334470993600903,0.996802487465767,-0.00707341895344703,-0.0275990560695415,0.996802487465767,-0.00707341895344703,-0.406570263937846,0.996802487465767,-0.00707341895344703,-0.406570263937846
8424.37777390016,0.996507380056222,-0.006843469652953,-0.0301847951388488,0.995455878962684,-0.00239512467352649,-0.0395345423193779,0.995664510456963,-0.00487639220385257,-0.0376352806084239,0.996507380056222,-0.006843469652953,-0.0301847951388488,0.996507380056222,-0.006843469652953,-0.393470005607602,0.996507380056222,-0.006843469652953,-0.393470005607602
8504.80031351456,0.996773776119736,-0.00701587860305606,-0.0278527741132111,0.995798099990021,-0.00240236165131292,-0.0365488575928355,0.995954883260967,-0.00469954209173532,-0.0351099966584332,0.996773776119736,-0.00701587860305606,-0.0278527741132111,0.996773776119736,-0.00701587860305606,-0.403274649772302,0.996773776119736,-0.00701587860305606,-0.403274649772302
8585.99059943043,0.996605580637567,-0.00699240025107687,-0.0293199191206765,0.995612208943608,-0.00235132024698527,-0.0381715048169334,0.996042756719656,-0.00482491970995901,-0.0343384610311158,0.996605580637567,-0.00699240025107687,-0.0293199191206765,0.996605580637567,-0.00699240025107687,-0.401992981949734,0.996605580637567,-0.00699240025107687,-0.401992981949734
8667.95596086648,0.996540475743645,-0.00724304802278353,-0.0298717267367764,0.99532801261212,-0.00228054524536887,-0.0406526589706261,0.995741228818819,-0.00493592583542,-0.0369634949375448,0.996540475743645,-0.00724304802278353,-0.0298717267367764,0.996540475743645,-0.00724304802278353,-0.416429422823224,0.996540475743645,-0.00724304802278353,-0.416429422823224
8750.70379700916,0.996507848856093,-0.00742245222284875,-0.0301445876061329,0.995410804983162,-0.00244879283695562,-0.039926704300114,0.995899110950061,-0.00506978399718343,-0.0355805613834506,0.996507848856093,-0.00742245222284875,-0.0301445876061329,0.996507848856093,-0.00742245222284875,-0.426757623692239,0.996507848856093,-0.00742245222284875,-0.426757623692239
8834.24157768053,0.996637247625378,-0.00745729011420546,-0.0290145748410948,0.99551400296398,-0.0025290897206281,-0.0390245060070101,0.995993522208134,-0.00512535437129232,-0.0347547189587167,0.996637247625378,-0.00745729011420546,-0.0290145748410948,0.996637247625378,-0.00745729011420546,-0.428704904963156,0.996637247625378,-0.00745729011420546,-0.428704904963156
8918.57684401264,0.996629110826301,-0.00761465236948736,-0.0290751153615798,0.995558891563513,-0.00254600159634353,-0.038632486899815,0.996008087438238,-0.00522266391910598,-0.0346232941814971,0.996629110826301,-0.00761465236948736,-0.0290751153615798,0.996629110826301,-0.00761465236948736,-0.437754576143345,0.996629110826301,-0.00761465236948736,-0.437754576143345
9003.71720912825,0.996637102910539,-0.00753744658255492,-0.0290105811058692,0.995576601860459,-0.00246492519052303,-0.038479753479462,0.996067662162922,-0.00505262035653529,-0.0341114386074299,0.996637102910539,-0.00753744658255492,-0.0290105811058692,0.996637102910539,-0.00753744658255492,-0.433312830430158,0.996637102910539,-0.00753744658255492,-0.433312830430158
9089.67035882808,0.996790943292376,-0.00753290415346735,-0.0276703110589774,0.995473986005862,-0.00273166785561861,-0.0393689894466069,0.995932811675889,-0.00526667804969083,-0.0352777370220803,0.996790943292376,-0.00753290415346735,-0.0276703110589774,0.996790943292376,-0.00753290415346735,-0.432984872380435,0.996790943292376,-0.00753290415346735,-0.432984872380435
9176.44405228465,0.996542758668371,-0.00747793564793343,-0.0298367092561252,0.995361967104774,-0.00263313759180099,-0.0403487617440757,0.995738070992372,-0.00543448283498182,-0.0369683940712318,0.996542758668371,-0.00747793564793343,-0.0298367092561252,0.996542758668371,-0.00747793564793343,-0.429932490920104,0.996542758668371,-0.00747793564793343,-0.429932490920104
9264.04612274267,0.996847906787915,-0.00754352953166465,-0.0271732819902921,0.995590322158068,-0.00257941210762027,-0.038357522207945,0.99594991965082,-0.00504567222750879,-0.0351385160064728,0.996847906787915,-0.00754352953166465,-0.0271732819902921,0.996847906787915,-0.00754352953166465,-0.433570810433904,0.996847906787915,-0.00754352953166465,-0.433570810433904
9352.48447822622,0.996850881479519,-0.00792402226980569,-0.0271216442803357,0.995646934508866,-0.00278022262202373,-0.0378589178520533,0.996120038493959,-0.00550213007649143,-0.033633966129352,0.996850881479519,-0.00792402226980569,-0.0271216442803357,0.996850881479519,-0.00792402226980569,-0.45543769783398,0.996850881479519,-0.00792402226980569,-0.45543769783398
9441.76710225259,0.996889413094456,-0.00803112556305418,-0.0267784660005898,0.995711074182548,-0.00250874505772179,-0.0373056839177939,0.996156784591054,-0.00543067441924164,-0.0333169849507886,0.996889413094456,-0.00803112556305418,-0.0267784660005898,0.996889413094456,-0.00803112556305418,-0.461575415439047,0.996889413094456,-0.00803112556305418,-0.461575415439047
9531.90205455297,0.9969645686811,-0.0079750117160255,-0.0261276273594988,0.995508967652137,-0.00257199942884854,-0.0390674798810408,0.99614081579658,-0.00559481526415098,-0.0334482998931106,0.9969645686811,-0.0079750117160255,-0.0261276273594988,0.9969645686811,-0.0079750117160255,-0.458315953656044,0.9969645686811,-0.0079750117160255,-0.458315953656044
9622.89747180003,0.996816551355126,-0.0079158313198997,-0.0274213272343235,0.995396253980585,-0.00253468079522056,-0.0400517994658025,0.996043672462368,-0.00553870947834881,-0.0342980940092418,0.996816551355126,-0.0079158313198997,-0.0274213272343235,0.996816551355126,-0.0079158313198997,-0.454982606412023,0.996816551355126,-0.0079158313198997,-0.454982606412023
9714.76156834242,0.996886438611054,-0.00816339183430216,-0.0267950208881784,0.995381593815947,-0.00294702031879455,-0.0401698174039608,0.996081432061188,-0.00571029031009097,-0.0339603838042211,0.996886438611054,-0.00816339183430216,-0.0267950208881784,0.996886438611054,-0.00816339183430216,-0.469178259401446,0.996886438611054,-0.00816339183430216,-0.469178259401446
9807.50263694632,0.99706427831475,-0.00840917793694079,-0.0252279491453925,0.995603097582832,-0.00291454508408862,-0.0382379992708572,0.995932163488953,-0.00588652668165024,-0.0352531210507053,0.99706427831475,-0.00840917793694079,-0.0252279491453925,0.99706427831475,-0.00840917793694079,-0.483217573824823,0.99706427831475,-0.00840917793694079,-0.483217573824823
9901.12904954404,0.997098958933935,-0.00830035042264262,-0.0249337998391018,0.9957270824303,-0.0028882829867372,-0.0371570686922425,0.996249060075234,-0.00581254657123707,-0.0324936728585951,0.997098958933935,-0.00830035042264262,-0.0249337998391018,0.997098958933935,-0.00830035042264262,-0.476947707684149,0.997098958933935,-0.00830035042264262,-0.476947707684149
9995.64925798972,0.997099565834884,-0.00846779728280064,-0.0249162492113708,0.995502441753058,-0.00267432882161706,-0.0391220660176431,0.995929484412866,-0.00586605860456664,-0.0352775386991339,0.997099565834884,-0.00846779728280064,-0.0249162492113708,0.997099565834884,-0.00846779728280064,-0.486568643215691,0.997099565834884,-0.00846779728280064,-0.486568643215691
10091.0717948224,0.997020297614299,-0.00869857893248018,-0.0255894375856247,0.995538784021428,-0.00299118495161094,-0.0387971168105594,0.996197477893216,-0.00583109815705453,-0.0329424479659802,0.997020297614299,-0.00869857893248018,-0.0255894375856247,0.997020297614299,-0.00869857893248018,-0.499868675488008,0.997020297614299,-0.00869857893248018,-0.499868675488008
10187.4052740362,0.997287996691543,-0.00849640791789424,-0.0232729528848007,0.995718896721323,-0.00281321126221497,-0.0372303485336583,0.996300818953887,-0.00591492274148492,-0.0320371825587548,0.997287996691543,-0.00849640791789424,-0.0232729528848007,0.997287996691543,-0.00849640791789424,-0.488120321299552,0.997287996691543,-0.00849640791789424,-0.488120321299552
10284.6583918578,0.997224379320505,-0.00849374223590393,-0.0238272042366821,0.995783724260124,-0.00286730529092386,-0.0366635197961935,0.996300081250108,-0.00606091533105622,-0.0320359643804606,0.997224379320505,-0.00849374223590393,-0.0238272042366821,0.997224379320505,-0.00849374223590393,-0.48799831283448,0.997224379320505,-0.00849374223590393,-0.48799831283448
10382.8399275318,0.997098003786573,-0.00868045403873019,-0.0249139269632418,0.995508954026252,-0.00298422019306268,-0.0390575618615579,0.996246223032045,-0.00606184702641552,-0.0325054540858954,0.997098003786573,-0.00868045403873019,-0.0249139269632418,0.997098003786573,-0.00868045403873019,-0.498788298275123,0.997098003786573,-0.00868045403873019,-0.498788298275123
10481.958744113,0.997314340997099,-0.00886495496209574,-0.0230155905914994,0.995760888105531,-0.00326346287281943,-0.0368520747694884,0.99642942841422,-0.00604705167818184,-0.030909146044287,0.997314340997099,-0.00886495496209574,-0.0230155905914994,0.997314340997099,-0.00886495496209574,-0.509278877688425,0.997314340997099,-0.00886495496209574,-0.509278877688425
10582.0237892665,0.997103680082704,-0.00897278166772455,-0.024841943159897,0.995404061755789,-0.00315680929144169,-0.0399681491761327,0.995884962521848,-0.0062221967352439,-0.0356469757925551,0.997103680082704,-0.00897278166772455,-0.024841943159897,0.997103680082704,-0.00897278166772455,-0.515581933744734,0.997103680082704,-0.00897278166772455,-0.515581933744734
10683.0440960753,0.997093723303014,-0.00930636765953914,-0.0249020370721626,0.99558351520264,-0.0033080921604459,-0.0383981111498814,0.996265693826727,-0.00624307487237507,-0.0323259465107956,0.997093723303014,-0.00930636765953914,-0.0249020370721626,0.997093723303014,-0.00930636765953914,-0.534754250583165,0.997093723303014,-0.00930636765953914,-0.534754250583165
10785.0287838561,0.997416694172759,-0.00886140130997748,-0.022124559276263,0.99579544300072,-0.00301103032583289,-0.0365576023597119,0.996512807676411,-0.00606436733298705,-0.0301814678481351,0.997416694172759,-0.00886140130997748,-0.022124559276263,0.997416694172759,-0.00886140130997748,-0.509022498625741,0.997416694172759,-0.00886140130997748,-0.509022498625741
10887.9870589823,0.997414928955708,-0.00938563548253952,-0.0220981747486444,0.995695018300269,-0.00338413420717452,-0.0374231471926335,0.996298466122738,-0.0064530818753687,-0.0320285736603001,0.997414928955708,-0.00938563548253952,-0.0220981747486444,0.997414928955708,-0.00938563548253952,-0.539135132329991,0.997414928955708,-0.00938563548253952,-0.539135132329991
10991.928215715,0.997269795607161,-0.00930550757304857,-0.0233685736889144,0.995546983155573,-0.00327033840171002,-0.038717922708577,0.99627542026788,-0.00628942987477267,-0.0322386089846998,0.997269795607161,-0.00930550757304857,-0.0233685736889144,0.997269795607161,-0.00930550757304857,-0.534610432949605,0.997269795607161,-0.00930550757304857,-0.534610432949605
11096.861637042,0.997453286183654,-0.00941561990331943,-0.0217617199921847,0.995629702747122,-0.00343555294789856,-0.037991399586484,0.996066261368723,-0.00651372329816778,-0.0340496810498511,0.997453286183654,-0.00941561990331943,-0.0217617199921847,0.997453286183654,-0.00941561990331943,-0.540836615189275,0.997453286183654,-0.00941561990331943,-0.540836615189275
11202.7967955252,0.997145289387631,-0.00949802760351942,-0.0244371444481588,0.995589966032652,-0.00341119966370762,-0.0383387966841874,0.9961513377295,-0.00654229203624742,-0.0333062298373886,0.997145289387631,-0.00949802760351942,-0.0244371444481588,0.997145289387631,-0.00949802760351942,-0.545738363080495,0.997145289387631,-0.00949802760351942,-0.545738363080495
11309.7432541553,0.997454180160634,-0.00953705543312456,-0.0217438902870935,0.995540491320448,-0.00334862089813713,-0.0387722913911194,0.996298659167696,-0.00652166266738442,-0.0320229977009014,0.997454180160634,-0.00953705543312456,-0.0217438902870935,0.997454180160634,-0.00953705543312456,-0.54781100263966,0.997454180160634,-0.00953705543312456,-0.54781100263966
11417.710667215,0.997514679913631,-0.0098007803468079,-0.0211948621506043,0.995689460733971,-0.0036545853930751,-0.0374632888926963,0.996638643827817,-0.00687371617939248,-0.0290389717942086,0.997514679913631,-0.0098007803468079,-0.0211948621506043,0.997514679913631,-0.0098007803468079,-0.562924328551701,0.997514679913631,-0.0098007803468079,-0.562924328551701
11526.7087811511,0.997420997775227,-0.00983272306963799,-0.0220078242929436,0.995703674902467,-0.00367282023454486,-0.0373387089654524,0.996296946982026,-0.0068568537059243,-0.0320183047009523,0.997420997775227,-0.00983272306963799,-0.0220078242929436,0.997420997775227,-0.00983272306963799,-0.564811935190048,0.997420997775227,-0.00983272306963799,-0.564811935190048
11636.7474354536,0.997457876186253,-0.00979365544170836,-0.0216900580310665,0.995510269623588,-0.00350599883143033,-0.0390312432902922,0.996456881104589,-0.00675601078371973,-0.0306301532191797,0.997457876186253,-0.00979365544170836,-0.0216900580310665,0.997457876186253,-0.00979365544170836,-0.562547156263678,0.997457876186253,-0.00979365544170836,-0.562547156263678
11747.8365635444,0.997599787381835,-0.0100441903512712,-0.0204328119752712,0.995792701565376,-0.00339668749543719,-0.0365706915433123,0.996759595836087,-0.00709147045801484,-0.0279716746572404,0.997599787381835,-0.0100441903512712,-0.0204328119752712,0.997599787381835,-0.0100441903512712,-0.576854845071071,0.997599787381835,-0.0100441903512712,-0.576854845071071
11859.986193674,0.997828573357681,-0.0102431551276572,-0.0184236465472769,0.995855401336983,-0.00363719201496309,-0.036016402777061,0.996488498093134,-0.00715376625597773,-0.0303303754785148,0.997828573357681,-0.0102431551276572,-0.0184236465472769,0.997828573357681,-0.0102431551276572,-0.58814605968745,0.997828573357681,-0.0102431551276572,-0.58814605968745
11973.2064498266,0.997726609210974,-0.010275709687065,-0.0193082610566077,0.995714989232938,-0.00367232052554257,-0.0372400278777683,0.996674490314029,-0.00709582431842762,-0.0287130190592806,0.997726609210974,-0.010275709687065,-0.0193082610566077,0.997726609210974,-0.010275709687065,-0.590075453206157,0.997726609210974,-0.010275709687065,-0.590075453206157
12087.507552634,0.997952096278597,-0.0103866130145745,-0.0173356807189911,0.995691672873351,-0.00391092893499571,-0.0374354960890727,0.996503693041693,-0.00728534946153424,-0.0301896276573371,0.997952096278597,-0.0103866130145745,-0.0173356807189911,0.997952096278597,-0.0103866130145745,-0.596308785159347,0.997952096278597,-0.0103866130145745,-0.596308785159347
12202.8998202983,0.997973286593423,-0.0106297647504622,-0.0171289872703369,0.995838381914553,-0.00399074970727785,-0.0361530356428307,0.996661264470942,-0.00755818155574895,-0.0287986545011644,0.997973286593423,-0.0106297647504622,-0.0171289872703369,0.997973286593423,-0.0106297647504622,-0.61025443768511,0.997973286593423,-0.0106297647504622,-0.61025443768511
12319.3936695234,0.99792765791525,-0.0105256106367291,-0.0175356898637635,0.995898066784926,-0.0038292804256182,-0.0356380059333538,0.996425949751311,-0.00741619461682607,-0.0308588429630347,0.99792765791525,-0.0105256106367291,-0.0175356898637635,0.99792765791525,-0.0105256106367291,-0.604303026591798,0.99792765791525,-0.0105256106367291,-0.604303026591798
12436.9996164555,0.997822104513886,-0.0108153869732076,-0.0184273938009337,0.995745980698912,-0.00392380169189575,-0.0369613217057172,0.99651675302204,-0.00751583459720723,-0.0300608802508707,0.997822104513886,-0.0108153869732076,-0.0184273938009337,0.997822104513886,-0.0108153869732076,-0.621004244123613,0.997822104513886,-0.0108153869732076,-0.621004244123613
12555.7282776318,0.997843182129262,-0.0105425040203638,-0.0182693580528718,0.995490788458558,-0.00382007273718226,-0.039191133835085,0.996497790897504,-0.00763588120002366,-0.0302181964516778,0.997843182129262,-0.0105425040203638,-0.0182693580528718,0.997843182129262,-0.0105425040203638,-0.60532408574198,0.997843182129262,-0.0105425040203638,-0.60532408574198
12675.5903709396,0.997797538818016,-0.0108220513452608,-0.0186405830121107,0.995592096973886,-0.00396686314623281,-0.0383022431963558,0.996602292138722,-0.00753420661867655,-0.0293141653282882,0.997797538818016,-0.0108220513452608,-0.0186405830121107,0.997797538818016,-0.0108220513452608,-0.621402170254218,0.997797538818016,-0.0108220513452608,-0.621402170254218
12796.5967165834,0.997938702446943,-0.0109051067541373,-0.0174041076921418,0.99561696280223,-0.0037898522965962,-0.0380913267548285,0.996637191217858,-0.00744819195353002,-0.0290156593217154,0.997938702446943,-0.0109051067541373,-0.0174041076921418,0.997938702446943,-0.0109051067541373,-0.626082265338356,0.997938702446943,-0.0109051067541373,-0.626082265338356
12918.7582380619,0.997759915685267,-0.0110949710678086,-0.0189419710392213,0.995471585497103,-0.0038919125449369,-0.0393562552923459,0.996481548046084,-0.00765640372736586,-0.030358396213335,0.997759915685267,-0.0110949710678086,-0.0189419710392213,0.997759915685267,-0.0110949710678086,-0.63709596502823,0.997759915685267,-0.0110949710678086,-0.63709596502823
13042.0859631537,0.998282823999841,-0.0111546586644347,-0.0143858180975706,0.995663018064237,-0.0040338305524755,-0.0376811877795429,0.996820833314061,-0.00772627865669025,-0.0273969765821303,0.998282823999841,-0.0111546586644347,-0.0143858180975706,0.998282823999841,-0.0111546586644347,-0.640187581262967,0.998282823999841,-0.0111546586644347,-0.640187581262967
13166.5910249134,0.998090064938331,-0.011305989760512,-0.0160481182054476,0.995643772731701,-0.0041905695029486,-0.0378434302008213,0.99665663248575,-0.0078728896133506,-0.0288177889315883,0.998090064938331,-0.011305989760512,-0.0160481182054476,0.998090064938331,-0.011305989760512,-0.648997334509182,0.998090064938331,-0.011305989760512,-0.648997334509182
13292.2846626759,0.998221835184119,-0.0115361110969149,-0.0148787020980173,0.995769754477473,-0.004052596700063,-0.036749449280519,0.996659165484112,-0.00796952169343274,-0.0287890224134432,0.998221835184119,-0.0115361110969149,-0.0148787020980173,0.998221835184119,-0.0115361110969149,-0.662118410251906,0.998221835184119,-0.0115361110969149,-0.662118410251906
13419.1782230718,0.998374650259431,-0.0115572744880963,-0.013547152911193,0.99569754600957,-0.00438390306329379,-0.0373670771986767,0.996904681380757,-0.00816478662840948,-0.0266359839000767,0.998374650259431,-0.0115572744880963,-0.013547152911193,0.998374650259431,-0.0115572744880963,-0.663231457496151,0.998374650259431,-0.0115572744880963,-0.663231457496151
13547.2831610509,0.998391321687899,-0.0118998979957801,-0.0133671197309324,0.995721341113336,-0.00429713129419306,-0.0371628084935004,0.996818081532254,-0.00834735126580353,-0.0273773235444475,0.998391321687899,-0.0118998979957801,-0.0133671197309324,0.998391321687899,-0.0118998979957801,-0.682880181950463,0.998391321687899,-0.0118998979957801,-0.682880181950463
13676.6110409167,0.998326786273219,-0.0117422027428987,-0.013944752416237,0.995677176230587,-0.00424056301670934,-0.0375501852480908,0.996759575014454,-0.00825416059484602,-0.0278938683498361,0.998326786273219,-0.0117422027428987,-0.013944752416237,0.998326786273219,-0.0117422027428987,-0.673875174632091,0.998326786273219,-0.0117422027428987,-0.673875174632091
13807.1735373703,0.998640100089894,-0.0119176783020703,-0.011201509264816,0.99576699967684,-0.00455085023709156,-0.0367547033031274,0.996931974092672,-0.00849843526903549,-0.0263739131152408,0.998640100089894,-0.0119176783020703,-0.011201509264816,0.998640100089894,-0.0119176783020703,-0.683730059599666,0.998640100089894,-0.0119176783020703,-0.683730059599666
13938.9824365643,0.998387532352265,-0.0121231458066866,-0.0133767183684402,0.995801925501171,-0.00455860793556653,-0.0364497540673004,0.99696772960731,-0.00846160373807111,-0.0260651463305261,0.998387532352265,-0.0121231458066866,-0.0133767183684402,0.998387532352265,-0.0121231458066866,-0.695692735329231,0.998387532352265,-0.0121231458066866,-0.695692735329231
14072.0496371666,0.998186092533986,-0.0123702038797128,-0.0151027746409927,0.995282012579721,-0.0042808036857934,-0.0409965533038462,0.996869272649191,-0.00841478203786722,-0.0269263672635911,0.998186092533986,-0.0123702038797128,-0.0151027746409927,0.998186092533986,-0.0123702038797128,-0.710012090119291,0.998186092533986,-0.0123702038797128,-0.710012090119291
14206.3871514347,0.9984999110436,-0.0124315917788271,-0.0123662455450357,0.995678885645089,-0.00436064610861866,-0.0375307486952578,0.996932170486792,-0.00838862231390196,-0.0263803048275181,0.9984999110436,-0.0124315917788271,-0.0123662455450357,0.9984999110436,-0.0124315917788271,-0.713310971693637,0.9984999110436,-0.0124315917788271,-0.713310971693637
14342.0071062999,0.998471707024949,-0.0126407396655542,-0.0125887162043773,0.995672227594179,-0.00466368865618052,-0.0375768497236842,0.996916347976934,-0.00867526624867459,-0.0264967791286119,0.998471707024949,-0.0126407396655542,-0.0125887162043773,0.998471707024949,-0.0126407396655542,-0.725330860210412,0.998471707024949,-0.0126407396655542,-0.725330860210412
14478.9217444622,0.998735878176205,-0.0125929732872728,-0.0102965617616396,0.996014311668406,-0.00483986453322402,-0.0345858786272188,0.997268790510855,-0.00870250949310876,-0.0234247409480894,0.998735878176205,-0.0125929732872728,-0.0102965617616396,0.998735878176205,-0.0125929732872728,-0.722399188010115,0.998735878176205,-0.0125929732872728,-0.722399188010115
